signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,flow_stage,announcement_date,reject_reason,underwrite_intrinsic_value_floor_score,underwrite_intrinsic_value_floor_floor_price,underwrite_intrinsic_value_floor_floor_protection,underwrite_intrinsic_value_floor_anchor,underwrite_survival_boundary_score,underwrite_survival_boundary_coverage,underwrite_survival_boundary_cash_coverage,underwrite_survival_boundary_cfo_support,underwrite_survival_boundary_net_cash_ratio,underwrite_survival_boundary_z_score,underwrite_survival_boundary_interest_coverage,underwrite_survival_boundary_equity_positive,underwrite_survival_boundary_state_owned_support,underwrite_survival_boundary_tripwire_threshold,underwrite_survival_boundary_interest_coverage_bypass,underwrite_survival_boundary_tripwire_reject,underwrite_governance_anti_fraud_score,underwrite_business_or_asset_quality_score,underwrite_normalized_earnings_power_score,underwrite_normalized_earnings_power_implied_price,underwrite_normalized_earnings_power_value_ratio,underwrite_normalized_earnings_power_anchor,underwrite_weight_intrinsic_value_floor,underwrite_weight_survival_boundary,underwrite_weight_governance_anti_fraud,underwrite_weight_business_or_asset_quality,underwrite_weight_normalized_earnings_power,realization_repair_state_score,realization_repair_state_repair_state,realization_regime_cycle_position_score,realization_marginal_buyer_probability_score,realization_marginal_buyer_probability_neutral_default,realization_flow_confirmation_score,realization_flow_confirmation_flow_stage,realization_elasticity_score,realization_elasticity_size_score_raw,realization_elasticity_size_score_used,realization_elasticity_size_relief_applied,realization_catalyst_quality_score,realization_catalyst_quality_neutral_default,realization_weight_repair_state,realization_weight_regime_cycle_position,realization_weight_marginal_buyer_probability,realization_weight_flow_confirmation,realization_weight_elasticity,realization_weight_catalyst_quality,realization_neutral_dropped_components
2019-03-29,2019-04-01,000795,REJECT,1.52,1.26,46.05,1,tushare_pit_v1,47.01,44.61,reject,compounder,rigid_shovel,ignition,2019-03-29,,0.0,1.6101619322612175,0.32457480223863927,stressed_book,87.0,5.051815190202667,5.051815190202667,0.5785208355816135,0.0998184233784204,6.664599817824572,9.916481143987225,True,False,0.8,True,False,100.0,49.37,0.0,0.9718734035140927,0.1959092507569015,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,31.2,65.0,False,51.25,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.4,0.1,0.5,0.0,0.0,catalyst_quality
2019-03-29,2019-04-01,600276,REJECT,2.59,7.53,44.33,1,tushare_pit_v1,47.62,39.4,reject,compounder,core_resource,latent,2019-03-29,,0.0,2.588177840923971,0.057952883498487345,stressed_book,80.0,2.0,2.0,1.5,,8.48903502852349,34.72167856684821,True,False,0.8,True,False,100.0,60.11,0.0,5.647502039425236,0.12645538593725048,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,80.0,False,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-03-29,2019-04-01,000858,REJECT,24.59,62.24,44.3,1,tushare_pit_v1,44.68,43.73,reject,compounder,consumer,ignition,2019-03-29,,0.0,24.589960563502675,0.29036792383838766,no_growth_owner_earnings,80.0,2.0,2.0,1.5,,10.42920704339557,16.156884111699846,True,False,0.8,True,False,100.0,45.4,0.0,46.10617605656751,0.5444398571969769,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,80.0,False,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.4,0.1,0.5,0.0,0.0,catalyst_quality
2019-03-29,2019-04-01,601899,REJECT,1.33,1.9,42.22,1,tushare_pit_v1,43.52,40.26,reject,compounder,core_resource,latent,2019-03-29,,0.0,1.3268576751540486,0.4253747960226851,stressed_book,41.0,0.42951841241263294,0.42951841241263294,0.4040871481944696,-0.1279839935070956,3.8225073693482035,6.260946081083867,True,False,0.8,True,False,100.0,82.5,0.0,1.4216571752591578,0.45576638871221864,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,65.0,False,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-03-29,2019-04-01,600036,REJECT,15.21,22.31,41.96,1,tushare_pit_v1,40.58,44.02,reject,compounder,financial_asset,ignition,2019-03-29,,0.0,15.208283356045941,0.5682414282637828,stressed_nav,65.0,2.0,2.0,0.0,,3.912482735372263,0.9814977335854588,True,False,0.8,False,False,100.0,55.22,0.0,18.587901879611707,0.6945173012112901,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,21.2,80.0,False,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-03-29,2019-04-01,601788,REJECT,7.14,0.21,41.85,1,tushare_pit_v1,43.91,38.76,reject,compounder,unknown,latent,2019-03-29,,0.0,7.138987726904541,0.5834452392135929,conservative_book,80.0,22.95244883920951,22.95244883920951,-4.2957317258812875,0.4548072844412715,6.984711405779285,-0.5756854485625597,True,False,0.8,False,False,100.0,41.54,0.0,0.16668323884072717,0.013622455434657576,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,False,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-03-29,2019-04-01,002013,REJECT,1.86,2.26,41.22,1,tushare_pit_v1,41.14,41.34,reject,compounder,unknown,ignition,2019-03-29,,0.0,1.8627643211452947,0.23839130348300627,conservative_book,62.0,1.1195819240154912,1.1195819240154912,-0.28847781739467093,0.014131833441751441,4.677919548564924,5.974664773396048,True,False,0.8,True,False,100.0,47.5,0.0,1.8072350908538393,0.23128482981893636,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,False,57.5,ignition,23.61,14.242870967999998,14.242870967999998,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-03-29,2019-04-01,000063,REJECT,4.91,-15.68,40.23,1,tushare_pit_v1,39.7,41.02,reject,compounder,unknown,ignition,2019-03-29,,0.0,4.90715305007,0.17857686944337392,conservative_book,62.0,1.031352834849071,1.031352834849071,-0.3688615001295064,0.006055612403141168,3.6615711045476824,5.017160286194806,True,False,0.8,True,False,100.0,40.29,0.0,-12.54018298821718,-0.45635149289890875,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,False,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-03-29,2019-04-01,002594,REJECT,14.86,9.98,37.26,1,tushare_pit_v1,35.26,40.26,reject,compounder,unknown,latent,2019-03-29,,0.0,14.858792451282241,0.2836920553155578,conservative_book,35.0,0.28831635790473636,0.28831635790473636,0.2766172602075062,-0.16559020742841446,3.1845856497469045,2.4934124675811726,True,False,0.8,True,False,100.0,47.81,0.0,7.9829190590165195,0.152414183231606,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,65.0,False,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-18,2019-04-19,920021,REJECT,,,47.67,0,tushare_pit_v1,44.27,52.76,reject,cyclical,rigid_shovel,ignition,2019-04-18,,0.0,,,unknown,95.0,10.037386878421053,10.037386878421053,0.6068611968421053,0.42566962216012105,8.9578359028893,33.84257448064265,True,False,0.3,True,False,100.0,52.59,0.0,,,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,20.0,none,65.0,50.0,True,52.0,ignition,15.0,60.0,60.0,False,50.0,True,0.0,0.485714,0.0,0.364286,0.15,0.0,marginal_buyer_probability; catalyst_quality
2019-04-26,2019-04-29,000566,REJECT,2.93,1.07,38.02,1,tushare_pit_v1,39.51,35.78,reject,compounder,core_resource,latent,2019-04-26,,0.0,2.9320147935566703,0.36108556570894956,stressed_book,44.0,0.948977074792842,0.948977074792842,-0.17988258524104378,-0.01396645405452794,4.689548331830984,1.2977471420503977,True,False,0.8,False,False,100.0,59.13,0.0,0.8054936642551485,0.09919872712501829,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,50.0,True,43.25,latent,80.02,80.910434948,80.910434948,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,600658,READY,4.89,7.17,61.05,1,tushare_pit_v1,71.54,45.31,ready,compounder,financial_asset,latent,2019-04-30,,65.0,4.891526538771072,0.8923530484116352,stressed_nav,80.0,4.625129510360722,4.625129510360722,-3.6564866377820313,0.1382606362101986,5.997864570052306,0.5104371216233483,True,False,0.8,False,False,100.0,66.61,50.0,5.978532436275755,1.090653725836443,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,49.2,65.0,False,33.25,latent,90.35,93.064472116,93.064472116,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,000001,REJECT,11.12,16.31,57.14,1,tushare_pit_v1,69.97,37.9,reject,compounder,financial_asset,latent,2019-04-30,,65.0,11.119872799771615,0.9496825722829833,stressed_nav,80.0,2.0,2.0,1.5,,3.8005595182115357,0.44167770822862884,True,False,0.8,False,False,100.0,56.14,50.0,13.590955644165307,1.160723143901424,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,21.2,65.0,False,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,000780,REJECT,3.17,-0.51,56.49,1,tushare_pit_v1,59.15,52.5,reject,compounder,core_resource,ignition,2019-04-30,,45.0,3.165167036825748,0.8330800470597677,stressed_book,65.0,2.0,2.0,0.0,,8.565460865677252,-128.29254681998137,True,False,0.8,False,False,100.0,82.5,0.0,-1.4741448716369554,-0.3879986947759432,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,49.2,50.0,False,51.25,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,600284,REJECT,4.66,6.84,54.76,1,tushare_pit_v1,64.75,39.78,reject,compounder,financial_asset,latent,2019-04-30,,45.0,4.663174056830109,0.752502975171366,stressed_nav,80.0,108.8246556292,108.8246556292,-4.8165438672,0.4741130571399966,8.105984605073969,,True,False,0.8,False,False,100.0,81.34,30.0,5.699434958347911,0.9197258585427807,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,31.2,30.0,False,43.25,latent,91.35,91.59090431999999,91.59090431999999,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,002642,REJECT,3.81,5.59,54.23,1,tushare_pit_v1,54.25,54.2,reject,compounder,financial_asset,latent,2019-04-30,,20.0,3.813624983718805,0.6933863606761463,stressed_nav,72.0,1.5098160432303003,1.5098160432303003,-1.4803777108402265,0.028466762581151304,5.676967892010368,2.352571221645878,True,False,0.8,True,False,100.0,61.4,30.0,4.661097202322984,0.8474722186041789,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,65.0,50.0,False,42.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,002337,REJECT,1.69,0.01,53.34,1,tushare_pit_v1,48.54,60.54,reject,cyclical,core_resource,latent,2019-04-30,,0.0,1.6927492846640502,0.3637369510804352,stressed_book,100.0,43.122284412820505,43.122284412820505,5.935142916666667,0.21280297350722857,7.048024763502639,-2.1551958933965216,True,False,0.3,False,False,100.0,67.71,0.0,-0.3750942640299076,-0.08060003049599629,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,50.0,False,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.428571,0.05,0.321429,0.2,0.0,catalyst_quality
2019-04-30,2019-05-06,600150,REJECT,8.65,0.03,51.81,1,tushare_pit_v1,44.25,63.16,reject,cyclical,rigid_shovel,trend,2019-04-30,,0.0,9.195800929734256,0.399830694738466,stressed_book,85.0,4.18233492712109,4.18233492712109,0.06444716119005613,0.22764168328931222,5.875196744256835,1.7715429637099473,True,False,0.3,True,False,100.0,65.0,0.0,0.026623211724477642,0.0011575693429321317,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,50.0,stabilizing,65.0,50.0,False,70.25,trend,45.75,10.0,45.0,True,50.0,True,0.0,0.457143,0.05,0.342857,0.15,0.0,catalyst_quality
2019-04-30,2019-05-06,601138,REJECT,2.46,1.43,51.4,1,tushare_pit_v1,48.8,55.29,reject,compounder,unknown,ignition,2019-04-30,,0.0,2.4585977009366475,0.18519203823851596,conservative_book,90.0,3.3771390266052106,3.3771390266052106,0.21773603581384965,0.24616372437318138,6.421757228937049,25.887966621974456,True,False,0.8,True,False,100.0,55.0,0.0,1.0049678413647063,0.07569845316116125,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,65.0,False,57.5,ignition,61.04,58.286422154,58.286422154,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,601333,REJECT,2.91,0.27,50.95,1,tushare_pit_v1,56.88,42.06,reject,compounder,unknown,latent,2019-04-30,,65.0,2.9057136574895117,0.9053185053745414,conservative_book,92.0,26.4735864592238,26.4735864592238,2.943163446743033,0.04097710707893519,6.212772921815328,151.64261725818125,True,False,0.8,True,False,100.0,34.72,0.0,0.4137091408758258,0.12889726422702066,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,False,33.25,latent,55.46,52.008048380000005,52.008048380000005,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,601088,REJECT,9.42,3.7,50.79,1,tushare_pit_v1,58.81,38.76,reject,compounder,core_resource,latent,2019-04-30,,20.0,9.422219831147746,0.7394974708351965,stressed_book,100.0,15.265948113798721,15.265948113798721,3.880686802857501,0.2060884332803453,6.766082820653019,33.18736842105263,True,False,0.8,True,False,100.0,71.07,0.0,3.6856073841193364,0.28926276269185425,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,21.2,50.0,False,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,002189,REJECT,4.01,1.49,50.35,1,tushare_pit_v1,52.52,47.1,reject,compounder,core_resource,latent,2019-04-30,,0.0,4.0094970828493075,0.16662141440636655,stressed_book,100.0,4.5371290890000004,4.5371290890000004,1.2489269841904762,0.2533261763447088,6.390810046195127,6.727841470238507,True,False,0.8,True,False,100.0,62.61,0.0,0.7465513707490558,0.03102420147736382,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,49.2,80.0,False,33.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,300750,REJECT,6.27,2.79,49.44,1,tushare_pit_v1,51.14,46.88,reject,compounder,unknown,latent,2019-04-30,,0.0,6.267189028020852,0.1466220502292742,conservative_book,100.0,13.475294980757761,13.475294980757761,2.078692206254004,0.3551507410727525,6.990177148385715,12.910868071868066,True,False,0.8,True,False,100.0,55.71,0.0,2.0454261008985117,0.04785312317297671,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,65.0,False,39.5,latent,62.82,58.017919567999996,58.017919567999996,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,300517,REJECT,2.59,0.38,49.38,1,tushare_pit_v1,51.0,46.95,reject,compounder,unknown,latent,2019-04-30,,0.0,2.5900418086024204,0.3133178363130926,conservative_book,100.0,4.46758898975,4.46758898975,1.6841758805,0.10783015959289093,5.735142152117713,13.754888639875006,True,False,0.8,True,False,100.0,55.0,0.0,0.5636475643346255,0.06818455003850415,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,80.0,False,33.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,002027,REJECT,0.57,0.57,49.15,1,tushare_pit_v1,48.85,49.6,reject,compounder,unknown,ignition,2019-04-30,,0.0,0.5739570199207785,0.11807931481350449,conservative_book,92.0,23.88699105456178,23.88699105456178,10.963701307102928,0.06701189646767762,6.352443602826604,569.0332632845286,True,False,0.8,True,False,100.0,53.03,0.0,0.1478306234114458,0.030412971903865025,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,30.0,False,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,002802,REJECT,2.35,0.99,48.72,1,tushare_pit_v1,48.76,48.67,reject,compounder,core_resource,latent,2019-04-30,,0.0,2.3487550155539387,0.222150993348394,stressed_book,80.0,2.0,2.0,1.5,,6.8873871477143185,22.23765121127578,True,False,0.8,True,False,100.0,65.81,0.0,0.6274092898680004,0.05934190499102137,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,49.2,50.0,False,43.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,601788,REJECT,7.38,2.66,48.48,1,tushare_pit_v1,51.91,43.34,reject,compounder,unknown,latent,2019-04-30,,20.0,7.375614427605104,0.6376717526734046,conservative_book,100.0,34.79634840948888,34.79634840948888,7.943575436266586,0.4945136482530281,7.276534757538676,1.5579886991087486,True,False,0.8,True,False,100.0,41.54,0.0,2.125023140320031,0.18372262320109006,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,False,39.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,002040,REJECT,4.32,0.91,46.87,1,tushare_pit_v1,34.84,64.92,reject,cyclical,core_resource,ignition,2019-04-30,,0.0,4.317395637890662,0.5128513046245454,stressed_book,40.0,0.5089121855679701,0.5089121855679701,0.02848605534450652,-0.054610130924939514,4.677369704666374,3.301329057651752,True,False,0.3,True,False,100.0,74.19,0.0,0.45285708995205215,0.05379362209756944,core_resource_mid_cycle,0.25,0.25,0.1,0.2,0.2,50.0,stabilizing,65.0,30.0,False,52.0,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.428571,0.05,0.321429,0.2,0.0,catalyst_quality
2019-04-30,2019-05-06,603259,REJECT,4.75,1.33,46.82,1,tushare_pit_v1,47.07,46.45,reject,compounder,unknown,latent,2019-04-30,,0.0,4.746399629571379,0.13313726028271278,conservative_book,90.0,18.258973387548284,18.258973387548284,0.45089722059798926,0.30615291020861246,7.889844570852382,4.126778496327395,True,False,0.8,True,False,100.0,46.35,0.0,1.064215962211733,0.029851426052550083,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,False,39.5,latent,84.14,83.105375292,83.105375292,False,50.0,True,0.0,0.377778,0.1,0.472222,0.05,0.0,catalyst_quality
2019-04-30,2019-05-06,300373,REJECT,0.56,2.0,46.55,1,tushare_pit_v1,47.74,44.76,reject,compounder,tech,latent,2019-04-30,,0.0,0.5595371645835323,0.036005300642284535,no_growth_owner_earnings,82.0,2.091753397696398,2.091753397696398,0.2791356060380163,0.06106809144381718,6.082302088545509,7.578575995739546,True,False,0.8,True,False,100.0,58.48,0.0,1.049132183594123,0.0675099387042835,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,57.2,30.0,False,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.355556,0.15,0.444444,0.05,0.0,catalyst_quality
