signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,flow_stage,announcement_date,reject_reason,underwrite_intrinsic_value_floor_score,underwrite_intrinsic_value_floor_floor_price,underwrite_intrinsic_value_floor_floor_protection,underwrite_intrinsic_value_floor_anchor,underwrite_survival_boundary_score,underwrite_survival_boundary_coverage,underwrite_survival_boundary_cash_coverage,underwrite_survival_boundary_cfo_support,underwrite_survival_boundary_net_cash_ratio,underwrite_survival_boundary_z_score,underwrite_survival_boundary_interest_coverage,underwrite_survival_boundary_equity_positive,underwrite_survival_boundary_state_owned_support,underwrite_survival_boundary_tripwire_threshold,underwrite_survival_boundary_interest_coverage_bypass,underwrite_survival_boundary_tripwire_reject,underwrite_governance_anti_fraud_score,underwrite_business_or_asset_quality_score,underwrite_normalized_earnings_power_score,underwrite_normalized_earnings_power_implied_price,underwrite_normalized_earnings_power_value_ratio,underwrite_normalized_earnings_power_anchor,underwrite_weight_intrinsic_value_floor,underwrite_weight_survival_boundary,underwrite_weight_governance_anti_fraud,underwrite_weight_business_or_asset_quality,underwrite_weight_normalized_earnings_power,realization_repair_state_score,realization_repair_state_repair_state,realization_regime_cycle_position_score,realization_marginal_buyer_probability_score,realization_marginal_buyer_probability_neutral_default,realization_flow_confirmation_score,realization_flow_confirmation_flow_stage,realization_elasticity_score,realization_elasticity_size_score_raw,realization_elasticity_size_score_used,realization_elasticity_size_relief_applied,realization_catalyst_quality_score,realization_catalyst_quality_neutral_default,realization_weight_repair_state,realization_weight_regime_cycle_position,realization_weight_marginal_buyer_probability,realization_weight_flow_confirmation,realization_weight_elasticity,realization_weight_catalyst_quality,realization_neutral_dropped_components
2019-02-28,2019-03-01,600276,REJECT,2.28,6.26,39.2,1,tushare_pit_v1,42.12,34.81,reject,compounder,unknown,latent,2019-02-28,,0.0,2.276818333233752,0.05583162685250603,conservative_book,80.0,2.0,2.0,1.5,,8.48903502852349,34.72167856684821,True,False,0.8,True,False,100.0,32.61,0.0,5.004904574247946,0.12272914379819502,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,600150,REJECT,8.11,0.03,53.43,1,tushare_pit_v1,47.7,62.03,reject,compounder,unknown,trend,2019-04-30,,0.0,8.113941996824344,0.3527917894751171,conservative_book,85.0,4.18233492712109,4.18233492712109,0.06444716119005613,0.22764168328931222,5.875196744256835,1.7715429637099473,True,False,0.8,True,False,100.0,55.0,0.0,0.02129856937958211,0.0009260554743457052,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,57.2,50.0,True,70.25,trend,16.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,002027,REJECT,0.57,0.57,51.23,1,tushare_pit_v1,50.85,51.81,reject,compounder,unknown,ignition,2019-04-30,,0.0,0.5739570199207785,0.11807931481350449,conservative_book,92.0,23.88699105456178,23.88699105456178,10.963701307102928,0.06701189646767762,6.352443602826604,569.0332632845286,True,False,0.8,True,False,100.0,63.03,0.0,0.1478306234114458,0.030412971903865025,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,601138,REJECT,2.46,1.43,50.95,1,tushare_pit_v1,48.8,54.17,reject,compounder,unknown,ignition,2019-04-30,,0.0,2.4585977009366475,0.18519203823851596,conservative_book,90.0,3.3771390266052106,3.3771390266052106,0.21773603581384965,0.24616372437318138,6.421757228937049,25.887966621974456,True,False,0.8,True,False,100.0,55.0,0.0,1.0049678413647063,0.07569845316116125,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,57.5,ignition,61.04,58.286422154,58.286422154,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,601333,REJECT,2.91,0.27,50.56,1,tushare_pit_v1,56.88,41.09,reject,compounder,unknown,latent,2019-04-30,,65.0,2.9057136574895117,0.9053185053745414,conservative_book,92.0,26.4735864592238,26.4735864592238,2.943163446743033,0.04097710707893519,6.212772921815328,151.64261725818125,True,False,0.8,True,False,100.0,34.72,0.0,0.4137091408758258,0.12889726422702066,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,33.25,latent,55.46,52.008048380000005,52.008048380000005,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,601088,REJECT,9.42,3.7,50.27,1,tushare_pit_v1,58.81,37.45,reject,compounder,core_resource,latent,2019-04-30,,20.0,9.422219831147746,0.7394974708351965,stressed_book,100.0,15.265948113798721,15.265948113798721,3.880686802857501,0.2060884332803453,6.766082820653019,33.18736842105263,True,False,0.8,True,False,100.0,71.07,0.0,3.6856073841193364,0.28926276269185425,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,21.2,50.0,True,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,300750,REJECT,6.27,2.79,48.59,1,tushare_pit_v1,51.14,44.76,reject,compounder,unknown,latent,2019-04-30,,0.0,6.267189028020852,0.1466220502292742,conservative_book,100.0,13.475294980757761,13.475294980757761,2.078692206254004,0.3551507410727525,6.990177148385715,12.910868071868066,True,False,0.8,True,False,100.0,55.71,0.0,2.0454261008985117,0.04785312317297671,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,39.5,latent,62.82,58.017919567999996,58.017919567999996,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,603259,REJECT,4.75,1.33,46.57,1,tushare_pit_v1,47.07,45.83,reject,compounder,unknown,latent,2019-04-30,,0.0,4.746399629571379,0.13313726028271278,conservative_book,90.0,18.258973387548284,18.258973387548284,0.45089722059798926,0.30615291020861246,7.889844570852382,4.126778496327395,True,False,0.8,True,False,100.0,46.35,0.0,1.064215962211733,0.029851426052550083,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,39.5,latent,84.14,83.105375292,83.105375292,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,300124,REJECT,2.02,1.1,44.56,1,tushare_pit_v1,46.69,41.37,reject,compounder,rigid_shovel,latent,2019-04-30,,0.0,2.1448994298258053,0.13227780036728815,stressed_book,85.0,4.034986631043219,4.034986631043219,0.03031224539675206,0.2084332877530644,6.756976613370139,23.79148496812238,True,False,0.8,True,False,100.0,49.97,0.0,0.5006039405769643,0.030872677382405442,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,31.2,50.0,True,49.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,601225,REJECT,3.02,2.24,43.7,1,tushare_pit_v1,51.39,32.17,reject,compounder,core_resource,latent,2019-04-30,,0.0,3.022435155395454,0.495671741166602,stressed_book,100.0,5.494583722984268,5.494583722984268,1.713521894161767,0.1186752560168511,5.623908491942973,60.70563010408499,True,False,0.8,True,False,100.0,56.93,0.0,1.688067409150901,0.27683879682472284,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,21.2,50.0,True,39.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,601899,REJECT,1.37,0.52,43.05,1,tushare_pit_v1,42.42,44.0,reject,compounder,core_resource,latent,2019-04-30,,0.0,1.3659406086261079,0.4629651092368921,stressed_book,36.0,0.4114781156789515,0.4114781156789515,0.05610499549395605,-0.11913651843479726,3.7204811346508464,3.0627664898374345,True,False,0.8,True,False,100.0,82.5,0.0,0.30368403730227705,0.1029291556421056,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,49.2,50.0,True,39.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,000063,REJECT,6.0,8.8,42.02,1,tushare_pit_v1,38.95,46.63,reject,compounder,financial_asset,latent,2019-04-30,,0.0,6.00194993644484,0.19837632682958142,stressed_nav,49.0,0.945071194830043,0.945071194830043,0.038828915486064694,-0.012742820309748283,3.9003085613000685,2.358229538396622,True,False,0.8,True,False,100.0,67.79,0.0,7.335716588988139,0.2424599550139329,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,49.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,002371,REJECT,0.35,2.62,41.75,1,tushare_pit_v1,40.19,44.09,reject,compounder,tech,latent,2019-04-30,,0.0,0.34567166921910064,0.00570130590290763,no_growth_owner_earnings,44.0,0.8292901179945197,0.8292901179945197,-0.3543465499790818,-0.012044117949488215,4.329005436266504,3.622875927186478,True,False,0.8,True,False,100.0,62.54,0.0,0.6481343797858137,0.010689948567951805,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,49.2,50.0,True,39.5,latent,49.46,42.307586188,42.307586188,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,600809,REJECT,5.44,13.78,41.71,1,tushare_pit_v1,48.6,31.37,reject,compounder,consumer,latent,2019-04-30,,0.0,5.442436236612815,0.14116013771273475,no_growth_owner_earnings,80.0,2.0,2.0,1.5,,7.3712051395439095,20.390502477779172,True,False,0.8,True,False,100.0,65.0,0.0,10.204567943649028,0.2646752582113776,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,39.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,000858,REJECT,14.46,21.21,40.95,1,tushare_pit_v1,45.04,34.81,reject,compounder,financial_asset,latent,2019-04-30,,0.0,14.46042369908916,0.1584766030114693,stressed_nav,80.0,2.0,2.0,1.5,,10.109185170662881,24.064006774458523,True,False,0.8,True,False,100.0,62.9,0.0,17.673851187775643,0.19369362590290692,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,600276,REJECT,2.36,1.84,39.2,1,tushare_pit_v1,42.12,34.81,reject,compounder,unknown,latent,2019-04-30,,0.0,2.3643710982360595,0.052675826618334094,conservative_book,80.0,2.0,2.0,1.5,,7.711764987637142,237.08869598369742,True,False,0.8,True,False,100.0,32.61,0.0,1.4725651785536584,0.03280728143207248,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,300308,REJECT,5.06,1.36,39.09,1,tushare_pit_v1,46.55,27.89,reject,compounder,rigid_shovel,latent,2019-04-30,,0.0,5.380142431775454,0.20383383759772802,stressed_book,72.0,1.506174919826492,1.506174919826492,-0.08987351018638522,0.08410629752314173,6.075461108960205,8.017541275554274,True,False,0.8,True,False,100.0,63.57,0.0,0.9824982521630731,0.03722325044568965,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,31.2,50.0,True,25.25,latent,75.64,75.749342159,75.749342159,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,601919,REJECT,0.92,0.18,38.38,1,tushare_pit_v1,41.66,33.45,reject,compounder,rigid_shovel,latent,2019-04-30,,0.0,0.976671269154124,0.35264748982373717,stressed_book,49.0,0.8203187512570348,0.8203187512570348,0.0747898124566202,-0.03837582259053722,3.38712336432298,0.3510467117740413,True,False,0.8,False,False,100.0,64.4,0.0,0.2709948262415171,0.09784832240643095,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,43.25,latent,19.75,10.0,10.0,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,600036,REJECT,15.94,23.38,38.27,1,tushare_pit_v1,40.58,34.81,reject,compounder,financial_asset,latent,2019-04-30,,0.0,15.93834673267998,0.5863576363855724,stressed_nav,65.0,2.0,2.0,0.0,,3.8446749143074386,1.1703966005665722,True,False,0.8,False,False,100.0,55.22,0.0,19.480201562164417,0.7166593333601439,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,25.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,600438,REJECT,2.61,0.98,37.15,1,tushare_pit_v1,41.31,30.9,reject,compounder,unknown,latent,2019-04-30,,0.0,2.6100898351547004,0.21770694938937926,conservative_book,67.0,1.1736111657280137,1.1736111657280137,0.048010922111797555,0.02405201838517856,4.62286841451972,4.086972350893741,True,False,0.8,True,False,100.0,42.86,0.0,0.8493937689804697,0.0708477247734751,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,39.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,300760,REJECT,9.14,7.97,36.85,1,tushare_pit_v1,42.26,28.74,reject,compounder,unknown,latent,2019-04-30,,0.0,9.135224347246998,0.0707519363673461,conservative_book,80.0,2.0,2.0,1.5,,9.421805368210787,11.038377382529228,True,False,0.8,True,False,100.0,33.29,0.0,6.067233093795799,0.04699047045379477,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,31.5,latent,63.33,58.621567999999996,58.621567999999996,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,002050,REJECT,1.8,1.11,35.49,1,tushare_pit_v1,36.85,33.45,reject,compounder,rigid_shovel,latent,2019-04-30,,0.0,1.9082981941963995,0.21891725074784688,stressed_book,49.0,0.954073348611141,0.954073348611141,0.14939947106379792,-0.00620308520229237,5.372395511331301,6.54722225944967,True,False,0.8,True,False,100.0,40.37,0.0,0.6656263346616604,0.07635970502548196,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,43.25,latent,21.16,11.656197284000001,11.656197284000001,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,002475,REJECT,1.7,0.96,34.85,1,tushare_pit_v1,36.64,32.17,reject,compounder,unknown,latent,2019-04-30,,0.0,1.699234899307599,0.11251669683382844,conservative_book,40.0,0.7830655217480756,0.7830655217480756,0.18322558113961943,-0.041865272408717055,4.515383102198157,5.407066820406421,True,False,0.8,True,False,100.0,49.18,0.0,0.6932437211752361,0.045903891003658784,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,39.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-04-30,2019-05-06,002594,REJECT,16.23,3.5,34.12,1,tushare_pit_v1,35.96,31.37,reject,compounder,rigid_shovel,latent,2019-04-30,debt wall coverage fails survival tripwire,0.0,17.240325995389405,0.3094350195261761,stressed_book,20.0,0.2941775335963264,0.2941775335963264,0.008613996470804988,-0.16809506441594677,3.0991992866173343,1.347546690510104,True,False,0.8,False,True,100.0,67.81,0.0,2.6909317622876974,0.048297724917138005,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,25.0,none,21.2,50.0,True,39.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,601088,HARVEST,9.42,3.7,54.09,1,tushare_pit_v1,64.56,38.39,harvest,compounder,core_resource,latent,2019-05-31,,45.0,9.422219831160541,0.7917729853596951,stressed_book,100.0,15.265948113798721,15.265948113798721,3.880686802857501,0.2060884332803453,6.766082820653019,33.18736842105263,True,False,0.8,True,False,100.0,71.07,0.0,3.685607384124341,0.3097109188368866,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,49.2,50.0,True,31.5,latent,19.75,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,300750,REJECT,6.27,2.79,50.17,1,tushare_pit_v1,51.14,48.71,reject,compounder,unknown,latent,2019-05-31,,0.0,6.267189028020852,0.1684126544684175,conservative_book,100.0,13.475294980757761,13.475294980757761,2.078692206254004,0.3551507410727525,6.990177148385715,12.910868071868066,True,False,0.8,True,False,100.0,55.71,0.0,2.0454261008985117,0.05496493525743984,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,57.2,50.0,True,40.25,latent,66.28,64.74378554,64.74378554,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2019-05-31,2019-06-03,600150,REJECT,8.16,0.03,49.12,1,tushare_pit_v1,47.7,51.25,reject,compounder,unknown,latent,2019-05-31,,0.0,8.158442592692646,0.42186737305798666,conservative_book,85.0,4.18233492712109,4.18233492712109,0.06444716119005613,0.22764168328931222,5.875196744256835,1.7715429637099473,True,False,0.8,True,False,100.0,55.0,0.0,0.021415380545955338,0.001107374383200449,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,57.2,50.0,True,48.25,latent,32.58,22.451702652,22.451702652,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
